WeldNumber,folder_4,WeldNumber,datetime_min,datetime_max,Wire Consumed,QualityFlag,WELD_TYPE,THICKNESS_MM,STEEL_TYPE,CURRENT_A,VOLTAGE_V,ROBOT_SPEED_CPM,Duration,Energy,AvgCurrent,AvgVoltage,StdCurrent,StdVoltage,DesignEnergy,WaitTime,WaitSameDayFlag,EnergyDelta,CurrentDelta,VoltDelta,CycleTime,EstSetupTime,WaitTimeCalc,WIP,DesignWaitTime,DesignSetupTime,DesignDuration,Weekday,StartTime,EndTime,ForecastStart,SimulationStart,ForecastEnd,SimulationEnd,Critical Path
45,08-30-22-0007-09,45,2022-08-30 10:52:31.264,2022-08-30 10:52:52.833,1230.0,1,0,7.0,1,150.0,16.0,30.0,21.569,45.9974629919,98.4111855670103,25.310773195876287,76.27983522738968,11.263887958335282,60.0,112.069,1.0,-0.2333756168016666,-0.3439254295532646,0.5819233247422679,133.638,41.3638,70.7052,1.0,10.904897684892841,60,25.0,1,2022-08-01 11:41:27,2022-08-01 11:41:52.660997840,2022-08-30 10:52:31.264000000,2022-08-30 10:52:31.264000000,2022-08-30 10:52:52.833000000,2022-08-30 10:52:52.833000000,Non-Critical
46,08-30-22-0008-09,46,2022-08-30 10:54:41.462,2022-08-30 10:55:03.633,1174.75,1,0,7.0,1,150.0,16.0,30.0,22.171,37.5816301673,88.95476190476191,23.855661375661377,66.18941521707315,12.03205422812553,60.0,108.629,1.0,-0.3736394972116666,-0.406968253968254,0.490978835978836,130.8,41.3638,67.26520000000002,1.0,542.3835154136043,60,25.0,1,2022-08-01 11:51:55,2022-08-01 11:52:20.044513253,2022-08-30 10:54:41.462000000,2022-08-30 10:54:41.462000000,2022-08-30 10:55:03.633000000,2022-08-30 10:55:03.633000000,Non-Critical
47,08-30-22-0009-09,47,2022-08-30 10:56:55.887,2022-08-30 10:57:17.557,1207.54,1,0,7.0,1,150.0,16.0,30.0,21.67,47.0709014528,96.88994949494948,26.524444444444445,74.21475960785871,12.141885278497208,60.0,112.254,1.0,-0.2154849757866667,-0.3540670033670033,0.6577777777777778,133.924,41.3638,70.89020000000001,1.0,84.91005806547138,60,25.0,1,2022-08-01 11:54:44,2022-08-01 11:55:09.954571318,2022-08-30 10:56:55.887000000,2022-08-30 10:56:55.887000000,2022-08-30 10:57:17.557000000,2022-08-30 10:57:17.557000000,Non-Critical
48,08-30-22-0010-09,48,2022-08-30 11:01:25.413,2022-08-30 11:01:47.483,1227.54,1,0,7.0,1,150.0,16.0,30.0,22.07,46.4165637873,107.11435,22.73455,72.21294267669504,10.771676278404104,60.0,247.856,1.0,-0.2263906035449999,-0.2859043333333333,0.4209093749999999,269.926,41.3638,206.4922,1.0,19.975214393382316,60,25.0,1,2022-08-01 11:56:29,2022-08-01 11:56:54.929785711,2022-08-30 11:01:25.413000000,2022-08-30 11:01:25.413000000,2022-08-30 11:01:47.483000000,2022-08-30 11:01:47.483000000,Non-Critical
49,08-30-22-0011-09,49,2022-08-30 11:07:34.260,2022-08-30 11:07:55.998,1295.9,1,0,7.0,1,150.0,16.0,30.0,21.738,46.185670571900005,113.52704081632652,22.216377551020408,69.11117112875507,11.919356618340853,60.0,346.777,1.0,-0.2302388238016666,-0.2431530612244897,0.3885235969387755,368.515,41.3638,305.4132,1.0,10960.099783017007,60,25.0,1,2022-08-01 15:00:35,2022-08-01 15:01:00.029568728,2022-08-30 11:07:34.260000000,2022-08-30 11:07:34.260000000,2022-08-30 11:07:55.998000000,2022-08-30 11:07:55.998000000,Non-Critical
50,08-30-22-0012-09,50,2022-08-30 11:12:59.250,2022-08-30 11:13:21.037,1239.02,1,0,7.0,1,150.0,16.0,30.0,21.787,48.7172943253,116.92959798994976,21.55341708542713,69.77877039485124,10.16745686854122,60.0,303.252,1.0,-0.1880450945783333,-0.2204693467336682,0.3470885678391959,325.039,41.3638,261.88820000000004,1.0,421.5737543661965,60,25.0,1,2022-08-01 15:09:01,2022-08-01 15:09:26.603323094,2022-08-30 11:12:59.250000000,2022-08-30 11:12:59.250000000,2022-08-30 11:13:21.037000000,2022-08-30 11:13:21.037000000,Non-Critical
51,08-30-22-0013-09,51,2022-08-30 11:15:14.990,2022-08-30 11:15:36.659,1287.54,1,0,7.0,1,150.0,16.0,30.0,21.669,48.0748023789,115.7472081218274,21.631776649746197,70.07763013784837,10.531462647746537,60.0,113.953,1.0,-0.1987532936849999,-0.2283519458544839,0.3519860406091371,135.622,41.3638,72.58920000000002,1.0,12.274782422621547,60,25.0,1,2022-08-01 15:10:38,2022-08-01 15:11:03.878105516,2022-08-30 11:15:14.990000000,2022-08-30 11:15:14.990000000,2022-08-30 11:15:36.659000000,2022-08-30 11:15:36.659000000,Non-Critical
52,08-30-22-0014-09,52,2022-08-30 11:17:03.964,2022-08-30 11:17:25.656,1322.13,1,0,7.0,1,150.0,16.0,30.0,21.692,43.5289927609,118.23946308724832,19.3410067114094,56.039903746098105,9.782327746597256,60.0,87.305,1.0,-0.2745167873183333,-0.2117369127516778,0.2088129194630872,108.997,41.3638,45.941200000000016,1.0,76.51769524962302,60,25.0,1,2022-08-01 15:13:20,2022-08-01 15:13:45.395800765,2022-08-30 11:17:03.964000000,2022-08-30 11:17:03.964000000,2022-08-30 11:17:25.656000000,2022-08-30 11:17:25.656000000,Non-Critical
53,08-30-22-0015-09,53,2022-08-30 11:20:56.133,2022-08-30 11:21:17.803,1290.0,1,0,7.0,1,150.0,16.0,30.0,21.67,48.3956614714,114.59565656565655,22.10035353535353,70.08557011538983,10.543621180131352,60.0,210.477,1.0,-0.1934056421433332,-0.2360289562289562,0.3812720959595959,232.147,41.3638,169.1132,1.0,261.6973558008634,60,25.0,1,2022-08-01 15:19:07,2022-08-01 15:19:32.093156565,2022-08-30 11:20:56.133000000,2022-08-30 11:20:56.133000000,2022-08-30 11:21:17.803000000,2022-08-30 11:21:17.803000000,Non-Critical
54,08-30-22-0016-09,54,2022-08-30 11:23:12.977,2022-08-30 11:23:34.700,1234.59,1,0,7.0,1,150.0,16.0,30.0,21.723,47.5130008741,110.75454545454546,23.84651515151515,72.44852561300279,12.904947757611142,60.0,115.174,1.0,-0.2081166520983333,-0.2616363636363635,0.4904071969696968,136.897,41.3638,73.8102,1.0,43.10642485144604,60,25.0,1,2022-08-01 15:21:15,2022-08-01 15:21:40.199581416,2022-08-30 11:23:12.977000000,2022-08-30 11:23:12.977000000,2022-08-30 11:23:34.700000000,2022-08-30 11:23:34.700000000,Non-Critical
55,08-30-22-0017-09,55,2022-08-30 11:25:20.415,2022-08-30 11:25:42.084,1254.59,1,0,7.0,1,150.0,16.0,30.0,21.669,48.3801200897,111.86162436548224,22.561218274111678,66.59241159502976,10.705699680595046,60.0,105.715,1.0,-0.1936646651716667,-0.2542558375634517,0.4100761421319796,127.384,41.3638,64.3512,1.0,343.5231265961457,60,25.0,1,2022-08-01 15:28:23,2022-08-01 15:28:48.722708012,2022-08-30 11:25:20.415000000,2022-08-30 11:25:20.415000000,2022-08-30 11:25:42.084000000,2022-08-30 11:25:42.084000000,Non-Critical
56,08-30-22-0018-09,56,2022-08-30 11:27:31.761,2022-08-30 11:27:53.545,1324.92,1,0,7.0,1,150.0,16.0,30.0,21.784,46.4099931347,115.36471794871794,20.93435897435897,69.52537496644058,10.131865521345912,60.0,109.677,1.0,-0.2265001144216666,-0.2309018803418804,0.3083974358974357,131.461,41.3638,68.31320000000002,1.0,55.774588532364376,60,25.0,1,2022-08-01 15:30:44,2022-08-01 15:31:09.497296544,2022-08-30 11:27:31.761000000,2022-08-30 11:27:31.761000000,2022-08-30 11:27:53.545000000,2022-08-30 11:27:53.545000000,Non-Critical
57,08-30-22-0019-09,57,2022-08-30 11:29:28.469,2022-08-30 11:29:50.139,1208.2,1,0,7.0,1,150.0,16.0,30.0,21.67,47.6165289705,114.0616836734694,22.44811224489796,68.87778492464072,11.651830185619596,60.0,94.924,1.0,-0.206391183825,-0.239588775510204,0.4030070153061225,116.594,41.3638,53.56020000000001,1.0,329.96321504793474,60,25.0,1,2022-08-01 15:37:39,2022-08-01 15:38:04.460511591,2022-08-30 11:29:28.469000000,2022-08-30 11:29:28.469000000,2022-08-30 11:29:50.139000000,2022-08-30 11:29:50.139000000,Non-Critical
58,08-30-22-0020-09,58,2022-08-30 11:31:48.354,2022-08-30 11:32:10.039,1337.38,1,0,7.0,1,150.0,16.0,30.0,21.685,49.936655187300005,117.30121827411168,22.925380710659898,69.11773319029913,12.104731975816758,60.0,118.215,1.0,-0.1677224135449999,-0.2179918781725888,0.4328362944162436,139.9,41.3638,76.8512,1.0,2480.275267856349,60,25.0,1,2022-08-02 08:00:00,2022-08-02 08:00:25.000000000,2022-08-30 11:31:48.354000000,2022-08-30 11:31:48.354000000,2022-08-30 11:32:10.039000000,2022-08-30 11:32:10.039000000,Non-Critical
59,09-05-22-0001-07,59,2022-09-05 02:14:03.642,2022-09-05 02:14:24.859,1307.71,1,0,7.0,1,150.0,18.0,30.0,21.217,57.703847574,155.7657894736842,19.37384210526316,50.97848083361835,10.44826597477779,67.5,484913.603,0.0,-0.1451281840888888,0.0384385964912281,0.0763245614035088,484934.82,41.3638,484872.2392,1.0,19.111114435819815,60,25.0,1,2022-08-02 08:01:44,2022-08-02 08:02:09.111114435,2022-09-05 02:14:03.642000000,2022-09-05 02:14:03.642000000,2022-09-05 02:14:24.859000000,2022-09-05 02:14:24.859000000,Non-Critical
60,09-05-22-0002-07,60,2022-09-05 02:18:50.024,2022-09-05 02:19:11.342,1336.56,1,0,7.0,1,150.0,18.0,30.0,21.318,60.7198968364,158.56789743589744,18.284871794871798,48.81877980911937,6.529342680086119,67.5,265.165,1.0,-0.1004459727940739,0.0571193162393162,0.0158262108262108,286.483,41.3638,223.8012,1.0,103.53328081739437,60,25.0,1,2022-08-02 08:04:52,2022-08-02 08:05:17.644395252,2022-09-05 02:18:50.024000000,2022-09-05 02:18:50.024000000,2022-09-05 02:19:11.342000000,2022-09-05 02:19:11.342000000,Non-Critical
61,09-05-22-0003-07,61,2022-09-05 02:20:40.720,2022-09-05 02:21:02.245,1428.85,1,0,7.0,1,150.0,18.0,30.0,21.525,60.5689843645,155.44860824742267,18.44639175257732,50.02580967664875,6.995911416706042,67.5,89.378,1.0,-0.1026817131185184,0.0363240549828178,0.024799541809851,110.903,41.3638,48.0142,1.0,25.994340200212513,60,25.0,1,2022-08-02 08:06:43,2022-08-02 08:07:08.638735452,2022-09-05 02:20:40.720000000,2022-09-05 02:20:40.720000000,2022-09-05 02:21:02.245000000,2022-09-05 02:21:02.245000000,Non-Critical
62,09-05-22-0004-07,62,2022-09-05 02:22:40.053,2022-09-05 02:23:01.371,1272.13,1,0,7.0,1,150.0,18.0,30.0,21.318,60.910964920400005,156.74647668393783,18.446113989637304,47.97844394470213,6.529793412334882,67.5,97.808,1.0,-0.0976153345125925,0.0449765112262521,0.0247841105354058,119.126,41.3638,56.44420000000001,1.0,86.49774702524749,60,25.0,1,2022-08-02 08:09:35,2022-08-02 08:10:00.136482477,2022-09-05 02:22:40.053000000,2022-09-05 02:22:40.053000000,2022-09-05 02:23:01.371000000,2022-09-05 02:23:01.371000000,Non-Critical
63,09-05-22-0005-07,63,2022-09-05 02:25:23.334,2022-09-05 02:25:44.668,1332.95,1,0,7.0,1,150.0,18.0,30.0,21.334,56.6505702624,160.74829015544043,18.058082901554403,49.21414369110472,10.070692366619662,67.5,141.963,1.0,-0.1607322924088888,0.0716552677029362,0.0032268278641334,163.297,41.3638,100.5992,1.0,12.348870328256574,60,25.0,1,2022-08-02 08:11:12,2022-08-02 08:11:37.485352805,2022-09-05 02:25:23.334000000,2022-09-05 02:25:23.334000000,2022-09-05 02:25:44.668000000,2022-09-05 02:25:44.668000000,Non-Critical
64,09-05-22-0006-07,64,2022-09-05 02:27:16.352,2022-09-05 02:27:37.724,1301.48,1,0,7.0,1,150.0,18.0,30.0,21.372,54.5877651132,160.10422680412373,16.102901554404145,46.77834358625456,5.005179908068539,67.5,91.684,1.0,-0.1912923686933333,0.0673615120274915,-0.1053943580886586,113.056,41.3638,50.3202,1.0,21.761726809905724,60,25.0,1,2022-08-02 08:12:59,2022-08-02 08:13:24.247079614,2022-09-05 02:27:16.352000000,2022-09-05 02:27:16.352000000,2022-09-05 02:27:37.724000000,2022-09-05 02:27:37.724000000,Non-Critical
65,09-05-22-0007-07,65,2022-09-05 02:28:49.308,2022-09-05 02:29:10.650,1344.43,1,0,7.0,1,150.0,18.0,30.0,21.342,54.037495636500005,160.10886597938145,17.002474226804125,45.96886986466816,8.639953707289125,67.5,71.584,1.0,-0.1994445090888887,0.0673924398625429,-0.0554180985108819,92.926,41.3638,30.22020000000001,1.0,42.46234077439958,60,25.0,1,2022-08-02 08:15:06,2022-08-02 08:15:31.709420388,2022-09-05 02:28:49.308000000,2022-09-05 02:28:49.308000000,2022-09-05 02:29:10.650000000,2022-09-05 02:29:10.650000000,Non-Critical
66,09-05-22-0008-07,66,2022-09-05 02:30:38.919,2022-09-05 02:31:00.236,1375.74,1,0,7.0,1,150.0,18.0,30.0,21.317,55.3031772046,159.63265625,17.779947916666668,46.39805972570986,9.668347855712122,67.5,88.269,1.0,-0.1806936710429628,0.0642177083333332,-0.0122251157407407,109.586,41.3638,46.905200000000015,1.0,600.945774490855,60,25.0,1,2022-08-02 08:26:32,2022-08-02 08:26:57.655194878,2022-09-05 02:30:38.919000000,2022-09-05 02:30:38.919000000,2022-09-05 02:31:00.236000000,2022-09-05 02:31:00.236000000,Non-Critical
67,09-05-22-0009-07,67,2022-09-05 02:32:09.996,2022-09-05 02:32:31.303,1291.8,1,0,7.0,1,150.0,18.0,30.0,21.307,58.0721990552,155.91854922279794,18.15440414507772,47.88821122077904,7.750999517695514,67.5,69.76,1.0,-0.1396711251081481,0.0394569948186529,0.0085780080598734,91.067,41.3638,28.39620000000001,1.0,1145.5113076012994,60,25.0,1,2022-08-02 08:47:03,2022-08-02 08:47:28.166502479,2022-09-05 02:32:09.996000000,2022-09-05 02:32:09.996000000,2022-09-05 02:32:31.303000000,2022-09-05 02:32:31.303000000,Non-Critical
68,09-05-22-0010-07,68,2022-09-05 02:34:02.282,2022-09-05 02:34:23.538,1354.43,1,0,7.0,1,150.0,18.0,30.0,21.256,57.146900204800005,161.12808290155442,17.299067357512953,44.992941077756015,7.674418759249089,67.5,90.979,1.0,-0.1533792562251851,0.0741872193436961,-0.0389407023603914,112.235,41.3638,49.6152,1.0,11.636649803814194,60,25.0,1,2022-08-02 08:48:39,2022-08-02 08:49:04.803152282,2022-09-05 02:34:02.282000000,2022-09-05 02:34:02.282000000,2022-09-05 02:34:23.538000000,2022-09-05 02:34:23.538000000,Non-Critical
69,09-05-22-0011-07,69,2022-09-05 02:35:38.926,2022-09-05 02:36:00.361,1340.49,1,0,7.0,1,150.0,18.0,30.0,21.435,55.4727443318,162.26336734693876,16.473061224489793,46.79134902388069,7.219720345200288,67.5,75.388,1.0,-0.1781815654548147,0.0817557823129251,-0.0848299319727892,96.823,41.3638,34.02420000000001,1.0,16.647213405858373,60,25.0,1,2022-08-02 08:50:21,2022-08-02 08:50:46.450365687,2022-09-05 02:35:38.926000000,2022-09-05 02:35:38.926000000,2022-09-05 02:36:00.361000000,2022-09-05 02:36:00.361000000,Non-Critical
70,09-05-22-0012-07,70,2022-09-05 02:37:43.710,2022-09-05 02:38:05.082,1318.69,1,0,7.0,1,150.0,18.0,30.0,21.372,55.2114033332,156.6143076923077,17.725948717948718,49.49194166321988,9.000505455304433,67.5,103.349,1.0,-0.1820532839525925,0.0440953846153846,-0.0152250712250712,124.721,41.3638,61.985200000000006,1.0,313.17011082009054,60,25.0,1,2022-08-02 08:56:59,2022-08-02 08:57:24.620476507,2022-09-05 02:37:43.710000000,2022-09-05 02:37:43.710000000,2022-09-05 02:38:05.082000000,2022-09-05 02:38:05.082000000,Non-Critical
71,09-05-22-0013-07,71,2022-09-05 02:39:23.107,2022-09-05 02:39:44.363,1377.05,1,0,7.0,1,150.0,18.0,30.0,21.256,55.398120782300005,158.81678756476683,17.08834196891192,43.87430390047814,7.882774426132057,67.5,78.025,1.0,-0.1792870995214813,0.0587785837651122,-0.0506476683937822,99.281,41.3638,36.66120000000001,1.0,10.27806164978446,60,25.0,1,2022-08-02 08:58:34,2022-08-02 08:58:59.898538156,2022-09-05 02:39:23.107000000,2022-09-05 02:39:23.107000000,2022-09-05 02:39:44.363000000,2022-09-05 02:39:44.363000000,Non-Critical
72,09-05-22-0014-07,72,2022-09-05 02:41:17.845,2022-09-05 02:41:39.170,1291.97,1,0,7.0,1,150.0,18.0,30.0,21.325,56.6643355522,159.55582474226804,17.43362694300518,46.21273738899992,7.557311119710742,67.5,93.482,1.0,-0.1605283621896296,0.063705498281787,-0.0314651698330455,114.807,41.3638,52.1182,1.0,26.00017817117516,60,25.0,1,2022-08-02 09:00:25,2022-08-02 09:00:50.898716327,2022-09-05 02:41:17.845000000,2022-09-05 02:41:17.845000000,2022-09-05 02:41:39.170000000,2022-09-05 02:41:39.170000000,Non-Critical
73,09-05-22-0015-07,73,2022-09-05 02:43:03.935,2022-09-05 02:43:25.236,1330.98,1,0,7.0,1,150.0,18.0,30.0,21.301,56.776983272,157.18025906735753,18.04440414507772,47.85868201490059,8.888016615457548,67.5,84.765,1.0,-0.1588595070814814,0.0478683937823836,0.0024668969487622,106.066,41.3638,43.4012,1.0,52.190270896025616,60,25.0,1,2022-08-02 09:02:43,2022-08-02 09:03:08.088987223,2022-09-05 02:43:03.935000000,2022-09-05 02:43:03.935000000,2022-09-05 02:43:25.236000000,2022-09-05 02:43:25.236000000,Non-Critical
74,09-05-22-0016-07,74,2022-09-05 02:45:00.570,2022-09-05 02:45:22.073,1380.98,1,0,7.0,1,150.0,18.0,30.0,21.503,57.5780072618,157.52188775510206,17.870410256410256,49.44012710555037,8.407790069420184,67.5,95.334,1.0,-0.1469924850103703,0.0501459183673469,-0.0071994301994302,116.837,41.3638,53.970200000000006,1.0,1537.0448709303828,60,25.0,1,2022-08-02 09:29:45,2022-08-02 09:30:10.133858153,2022-09-05 02:45:00.570000000,2022-09-05 02:45:00.570000000,2022-09-05 02:45:22.073000000,2022-09-05 02:45:22.073000000,Non-Critical
75,09-05-22-0017-07,75,2022-09-05 02:46:40.676,2022-09-05 02:47:01.995,1330.0,1,0,7.0,1,150.0,18.0,30.0,21.319,56.0381165753,161.65530927835053,16.87279792746114,45.40458183902137,7.169160039537107,67.5,78.603,1.0,-0.1698056803659259,0.0777020618556703,-0.06262233736327,99.922,41.3638,37.2392,1.0,349.31210125607527,60,25.0,1,2022-08-02 09:36:59,2022-08-02 09:37:24.445959409,2022-09-05 02:46:40.676000000,2022-09-05 02:46:40.676000000,2022-09-05 02:47:01.995000000,2022-09-05 02:47:01.995000000,Non-Critical
76,09-05-22-0018-07,76,2022-09-05 02:48:12.576,2022-09-05 02:48:33.925,1369.67,1,0,7.0,1,150.0,18.0,30.0,21.349,56.601396688600005,161.94190721649483,16.525336787564765,45.38757398792629,5.316880450463883,67.5,70.581,1.0,-0.1614607897985184,0.0796127147766323,-0.0819257340241796,91.93,41.3638,29.21720000000001,1.0,32.94005332890826,60,25.0,1,2022-08-02 09:38:57,2022-08-02 09:39:22.386012737,2022-09-05 02:48:12.576000000,2022-09-05 02:48:12.576000000,2022-09-05 02:48:33.925000000,2022-09-05 02:48:33.925000000,Non-Critical
77,09-05-22-0019-07,77,2022-09-05 02:50:04.934,2022-09-05 02:50:26.429,1290.0,1,0,7.0,1,150.0,18.0,30.0,21.495,57.2133624617,157.8291794871795,17.225515463917525,48.87276821011028,6.6398140457347,67.5,91.009,1.0,-0.152394630197037,0.0521945299145298,-0.0430269186712486,112.504,41.3638,49.6452,1.0,30.558487663014244,60,25.0,1,2022-08-02 09:40:52,2022-08-02 09:41:17.944500400,2022-09-05 02:50:04.934000000,2022-09-05 02:50:04.934000000,2022-09-05 02:50:26.429000000,2022-09-05 02:50:26.429000000,Non-Critical
78,09-05-22-0020-07,78,2022-09-05 02:51:40.541,2022-09-05 02:52:01.966,1305.57,1,0,7.0,1,150.0,18.0,30.0,21.425,56.8132727178,157.39384615384614,17.420871794871797,49.37723776557018,7.71906054049381,67.5,74.112,1.0,-0.1583218856622221,0.0492923076923075,-0.0321737891737891,95.537,41.3638,32.7482,1.0,38.13409507316162,60,25.0,1,2022-08-02 09:42:56,2022-08-02 09:43:21.078595473,2022-09-05 02:51:40.541000000,2022-09-05 02:51:40.541000000,2022-09-05 02:52:01.966000000,2022-09-05 02:52:01.966000000,Non-Critical
79,09-07-22-0001-10,79,2022-09-07 03:27:33.012,2022-09-07 03:27:59.513,1687.21,1,0,7.0,1,180.0,28.0,30.0,26.501,114.2448445392,163.93814049586777,26.01909090909091,35.49617190880374,5.579974642634869,126.0,174931.046,0.0,-0.0932948846095238,-0.0892325528007346,-0.0707467532467532,174957.547,41.3638,174889.6822,1.0,3104.411158271331,60,25.0,1,2022-08-02 10:36:05,2022-08-02 10:36:30.489753744,2022-09-07 03:27:33.012000000,2022-09-07 03:27:33.012000000,2022-09-07 03:27:59.513000000,2022-09-07 03:27:59.513000000,Non-Critical
80,09-07-22-0002-10,80,2022-09-07 03:31:45.217,2022-09-07 03:32:11.893,1697.21,1,0,7.0,1,180.0,28.0,30.0,26.676,114.4688545974,158.8672314049587,26.956487603305785,43.14525677209062,5.777638433576497,126.0,225.704,1.0,-0.0915170270047619,-0.1174042699724517,-0.0372682998819362,252.38,41.3638,184.3402,1.0,27.561937220249067,60,25.0,1,2022-08-02 10:37:58,2022-08-02 10:38:23.051690964,2022-09-07 03:31:45.217000000,2022-09-07 03:31:45.217000000,2022-09-07 03:32:11.893000000,2022-09-07 03:32:11.893000000,Non-Critical
81,09-07-22-0003-10,81,2022-09-07 03:34:54.590,2022-09-07 03:35:21.112,1689.84,1,0,7.0,1,180.0,28.0,30.0,26.522,113.5133722076,157.64795833333335,27.5993670886076,40.65068015506487,5.8417861374490485,126.0,162.697,1.0,-0.0991002205746032,-0.1241780092592591,-0.0143083182640143,189.219,41.3638,121.3332,1.0,34.41620303774256,60,25.0,1,2022-08-02 10:39:57,2022-08-02 10:40:22.467894001,2022-09-07 03:34:54.590000000,2022-09-07 03:34:54.590000000,2022-09-07 03:35:21.112000000,2022-09-07 03:35:21.112000000,Non-Critical
82,09-07-22-0004-10,82,2022-09-07 03:37:47.799,2022-09-07 03:38:14.234,1693.12,1,0,7.0,1,180.0,28.0,30.0,26.435,113.5512287692,159.38404166666666,26.80020833333333,40.88950044664888,5.82214129381266,126.0,146.687,1.0,-0.0987997716730157,-0.1145331018518518,-0.0428497023809523,173.122,41.3638,105.3232,1.0,148.9843071152792,60,25.0,1,2022-08-02 10:43:51,2022-08-02 10:44:16.452201116,2022-09-07 03:37:47.799000000,2022-09-07 03:37:47.799000000,2022-09-07 03:38:14.234000000,2022-09-07 03:38:14.234000000,Non-Critical
83,09-07-22-0005-10,83,2022-09-07 03:41:15.038,2022-09-07 03:41:41.453,1686.23,1,0,7.0,1,180.0,28.0,30.0,26.415,113.8581043211,165.041375,26.8365,32.65256968917585,7.668050506967589,126.0,180.804,1.0,-0.0963642514198412,-0.0831034722222222,-0.0415535714285714,207.219,41.3638,139.4402,1.0,49.64474166595518,60,25.0,1,2022-08-02 10:46:06,2022-08-02 10:46:31.096942781,2022-09-07 03:41:15.038000000,2022-09-07 03:41:15.038000000,2022-09-07 03:41:41.453000000,2022-09-07 03:41:41.453000000,Non-Critical
84,09-07-22-0006-10,84,2022-09-07 03:45:45.911,2022-09-07 03:46:12.499,1683.12,1,0,7.0,1,180.0,28.0,30.0,26.588,111.8535515378,159.89966666666666,26.532833333333333,35.0480785841496,6.58717565820301,126.0,244.458,1.0,-0.1122734004936507,-0.1116685185185185,-0.0523988095238096,271.046,41.3638,203.0942,1.0,42.36885826396413,60,25.0,1,2022-08-02 10:48:13,2022-08-02 10:48:38.465801044,2022-09-07 03:45:45.911000000,2022-09-07 03:45:45.911000000,2022-09-07 03:46:12.499000000,2022-09-07 03:46:12.499000000,Non-Critical
85,09-07-22-0007-10,85,2022-09-07 03:48:21.735,2022-09-07 03:48:48.183,1666.07,1,0,7.0,1,180.0,28.0,30.0,26.448,114.7118194794,165.62230125523013,25.71066945606695,32.61829190087538,4.281449772563906,126.0,129.236,1.0,-0.089588734290476,-0.0798761041376103,-0.0817618051404661,155.684,41.3638,87.87219999999999,1.0,12.851148999203712,60,25.0,1,2022-08-02 10:49:51,2022-08-02 10:50:16.316950043,2022-09-07 03:48:21.735000000,2022-09-07 03:48:21.735000000,2022-09-07 03:48:48.183000000,2022-09-07 03:48:48.183000000,Non-Critical
86,09-07-22-0008-10,86,2022-09-07 03:52:10.820,2022-09-07 03:52:37.330,1701.8,1,0,7.0,1,180.0,28.0,30.0,26.51,114.2386883604,164.28380753138077,26.27364016736401,35.13080205587186,6.477372552270006,126.0,202.637,1.0,-0.0933437431714285,-0.0873121803812179,-0.061655708308428,229.147,41.3638,161.2732,1.0,62.956356375084894,60,25.0,1,2022-08-02 10:52:19,2022-08-02 10:52:44.273306418,2022-09-07 03:52:10.820000000,2022-09-07 03:52:10.820000000,2022-09-07 03:52:37.330000000,2022-09-07 03:52:37.330000000,Non-Critical
