datetime,PredWeldNumber,ActualWeldNumber,PredictionStart,WeldStart
2022-10-21 12:22:59.292,911,911,1,1
2022-10-21 12:22:59.393,911,911,0,0
2022-10-21 12:24:34.694,912,912,1,1
2022-10-21 12:24:34.817,912,912,0,0
2022-10-27 02:00:54.939,913,913,1,1
2022-10-27 02:00:55.055,913,913,0,0
2022-10-27 02:02:23.111,914,914,1,1
2022-10-27 02:02:23.226,914,914,0,0
2022-10-27 02:03:51.845,915,915,1,1
2022-10-27 02:03:51.968,915,915,0,0
2022-10-27 02:05:17.565,916,916,1,1
2022-10-27 02:05:17.688,916,916,0,0
2022-10-27 02:07:20.211,917,917,1,1
2022-10-27 02:07:20.333,917,917,0,0
2022-10-27 02:25:08.196,918,918,1,1
2022-10-27 02:25:08.318,918,918,0,0
2022-10-27 02:27:05.480,919,919,1,1
2022-10-27 02:27:05.596,919,919,0,0
2022-10-27 02:28:28.011,920,920,1,1
2022-10-27 02:28:28.111,920,920,0,0
2022-10-27 02:30:00.057,921,921,1,1
2022-10-27 02:30:00.157,921,921,0,0
2022-10-27 02:31:56.574,922,922,1,1
2022-10-27 02:31:56.675,922,922,0,0
2022-10-27 02:33:11.464,923,923,1,1
2022-10-27 02:33:11.564,923,923,0,0
2022-10-27 02:37:02.394,924,924,1,1
2022-10-27 02:37:02.510,924,924,0,0
2022-10-27 02:38:23.885,925,925,1,1
2022-10-27 02:38:23.986,925,925,0,0
2022-10-27 02:40:24.017,926,926,1,1
2022-10-27 02:40:24.139,926,926,0,0
2022-10-27 02:41:39.643,927,927,1,1
2022-10-27 02:41:39.766,927,927,0,0
2022-10-27 02:43:25.695,928,928,1,1
2022-10-27 02:43:25.811,928,928,0,0
2022-10-27 02:44:51.336,929,929,1,1
2022-10-27 02:44:51.452,929,929,0,0
2022-10-27 02:47:06.115,930,930,1,1
2022-10-27 02:47:06.231,930,930,0,0
2022-10-27 02:48:38.254,931,931,1,1
2022-10-27 02:48:38.370,931,931,0,0
2022-10-27 02:50:17.623,932,932,1,1
2022-10-27 02:50:17.724,932,932,0,0
2022-10-27 02:52:08.906,933,933,1,1
2022-10-27 02:52:09.006,933,933,0,0
2022-10-27 02:53:42.360,934,934,1,1
2022-10-27 02:53:42.508,934,934,0,0
2022-10-27 02:55:12.033,935,935,1,1
2022-10-27 02:55:12.171,935,935,0,0
2022-10-27 02:56:32.753,936,936,1,1
2022-10-27 02:56:32.907,936,936,0,0
2022-10-27 02:57:55.504,937,937,1,1
2022-10-27 02:57:55.620,937,937,0,0
2022-10-27 03:06:23.534,938,938,1,1
2022-10-27 03:06:23.650,938,938,0,0
2022-10-27 03:08:54.954,939,939,1,1
2022-10-27 03:08:55.054,939,939,0,0
2022-10-27 05:28:13.022,940,940,1,1
2022-10-27 05:28:13.075,940,940,0,0
2022-10-27 05:29:31.577,941,941,1,1
2022-10-27 05:29:31.677,941,941,0,0
2022-10-27 05:32:59.215,942,942,1,1
2022-10-27 05:32:59.316,942,942,0,0
2022-10-27 05:34:23.585,943,943,1,1
2022-10-27 05:34:23.701,943,943,0,0
2022-10-27 05:36:39.270,944,944,1,1
2022-10-27 05:36:39.386,944,944,0,0
2022-10-27 05:38:15.523,945,945,1,1
2022-10-27 05:38:15.639,945,945,0,0
2022-10-27 05:39:29.225,946,946,1,1
2022-10-27 05:39:29.341,946,946,0,0
2022-10-27 05:40:59.103,947,947,1,1
2022-10-27 05:40:59.219,947,947,0,0
2022-10-27 05:42:27.666,948,948,1,1
2022-10-27 05:42:27.767,948,948,0,0
2022-10-27 05:44:32.737,949,949,1,1
2022-10-27 05:44:32.890,949,949,0,0
2022-10-27 05:46:59.417,950,950,1,1
2022-10-27 05:46:59.517,950,950,0,0
2022-10-27 05:48:45.401,951,951,1,1
2022-10-27 05:48:45.486,951,951,0,0
2022-10-27 05:50:20.462,952,952,1,1
2022-10-27 05:50:20.578,952,952,0,0
2022-10-27 05:51:45.859,953,953,1,1
2022-10-27 05:51:45.959,953,953,0,0
2022-10-27 05:53:13.703,954,954,1,1
2022-10-27 05:53:13.803,954,954,0,0
2022-10-27 05:54:48.845,955,955,1,1
2022-10-27 05:54:48.967,955,955,0,0
2022-10-27 05:56:06.560,956,956,1,1
2022-10-27 05:56:06.660,956,956,0,0
2022-10-27 05:57:23.940,957,957,1,1
2022-10-27 05:57:24.062,957,957,0,0
2022-10-27 10:49:13.284,958,958,1,1
2022-10-27 10:49:13.384,958,958,0,0
2022-10-27 10:51:07.815,959,959,1,1
2022-10-27 10:51:07.915,959,959,0,0
2022-10-27 10:52:45.706,960,960,1,1
2022-10-27 10:52:45.806,960,960,0,0
2022-10-27 10:54:13.939,961,961,1,1
2022-10-27 10:54:14.040,961,961,0,0
2022-10-27 10:55:46.409,962,962,1,1
2022-10-27 10:55:46.509,962,962,0,0
2022-10-27 10:57:35.443,963,963,1,1
2022-10-27 10:57:35.566,963,963,0,0
2022-10-27 10:58:46.781,964,964,1,1
2022-10-27 10:58:46.881,964,964,0,0
2022-10-27 11:00:28.691,965,965,1,1
2022-10-27 11:00:28.791,965,965,0,0
2022-10-27 11:02:22.199,966,966,1,1
2022-10-27 11:02:22.331,966,966,0,0
2022-10-27 11:03:49.523,967,967,1,1
2022-10-27 11:03:49.646,967,967,0,0
2022-10-27 11:05:20.241,968,968,1,1
2022-10-27 11:05:20.357,968,968,0,0
2022-10-27 11:51:23.566,969,969,1,1
2022-10-27 11:51:23.667,969,969,0,0
2022-10-27 11:53:46.508,970,970,1,1
2022-10-27 11:53:46.624,970,970,0,0
2022-10-27 11:55:06.387,971,971,1,1
2022-10-27 11:55:06.503,971,971,0,0
2022-10-27 11:56:42.494,972,972,1,1
2022-10-27 11:56:42.648,972,972,0,0
2022-10-30 04:47:19.064,973,973,1,1
2022-10-30 04:47:19.180,973,973,0,0
2022-10-30 04:48:45.863,974,974,1,1
2022-10-30 04:48:45.994,974,974,0,0
2022-10-30 04:50:03.201,975,975,1,1
2022-10-30 04:50:03.301,975,975,0,0
2022-10-30 04:51:26.805,976,976,1,1
2022-10-30 04:51:26.905,976,976,0,0
2022-10-30 04:52:51.839,977,977,1,1
2022-10-30 04:52:51.939,977,977,0,0
2022-10-30 04:54:21.761,978,978,1,1
2022-10-30 04:54:21.861,978,978,0,0
2022-10-30 04:56:21.158,979,979,1,1
2022-10-30 04:56:21.274,979,979,0,0
2022-10-30 04:57:39.680,980,980,1,1
2022-10-30 04:57:39.796,980,980,0,0
2022-10-30 04:59:01.967,981,981,1,1
2022-10-30 04:59:02.067,981,981,0,0
2022-10-30 05:00:30.035,982,982,1,1
2022-10-30 05:00:30.137,982,982,0,0
2022-10-30 05:01:52.583,983,983,1,1
2022-10-30 05:01:52.721,983,983,0,0
2022-10-30 05:03:32.534,984,984,1,1
2022-10-30 05:03:32.672,984,984,0,0
2022-10-30 05:05:06.724,985,985,1,1
2022-10-30 05:05:06.840,985,985,0,0
2022-10-30 05:06:43.210,986,986,1,1
2022-10-30 05:06:43.336,986,986,0,0
2022-10-30 05:08:50.247,987,987,1,1
2022-10-30 05:08:50.347,987,987,0,0
2022-10-30 05:10:19.486,988,988,1,1
2022-10-30 05:10:19.609,988,988,0,0
2022-10-30 05:12:03.385,989,989,1,1
2022-10-30 05:12:03.486,989,989,0,0
2022-10-30 05:13:26.774,990,990,1,1
2022-10-30 05:13:26.890,990,990,0,0
2022-10-30 05:14:56.377,991,991,1,1
2022-10-30 05:14:56.499,991,991,0,0
2022-10-30 05:16:23.257,992,992,1,1
2022-10-30 05:16:23.373,992,992,0,0
2022-10-30 05:29:14.057,993,993,1,1
2022-10-30 05:29:14.170,993,993,0,0
2022-10-30 05:31:06.863,994,994,1,1
2022-10-30 05:31:06.979,994,994,0,0
2022-10-30 05:32:30.584,995,995,1,1
2022-10-30 05:32:30.684,995,995,0,0
2022-10-30 05:34:29.426,996,996,1,1
2022-10-30 05:34:29.556,996,996,0,0
2022-10-30 05:36:01.268,997,997,1,1
2022-10-30 05:36:01.384,997,997,0,0
2022-10-30 05:40:46.124,998,998,1,1
2022-10-30 05:40:46.224,998,998,0,0
2022-10-30 05:45:28.720,999,999,1,1
2022-10-30 05:45:28.836,999,999,0,0
2022-10-30 05:47:43.770,1000,1000,1,1
2022-10-30 05:47:43.886,1000,1000,0,0
2022-10-30 05:49:11.000,1001,1001,1,1
2022-10-30 05:49:11.069,1001,1001,0,0
2022-10-30 05:51:24.372,1002,1002,1,1
2022-10-30 05:51:24.472,1002,1002,0,0
2022-10-30 05:55:08.584,1003,1003,1,1
2022-10-30 05:55:08.700,1003,1003,0,0
2022-10-30 05:57:14.471,1004,1004,1,1
2022-10-30 05:57:14.602,1004,1004,0,0
2022-10-30 06:08:43.761,1005,1005,1,1
2022-10-30 06:08:43.877,1005,1005,0,0
2022-10-30 06:10:21.545,1006,1006,1,1
2022-10-30 06:10:21.645,1006,1006,0,0
2022-10-30 06:11:59.922,1007,1007,1,1
2022-10-30 06:12:00.022,1007,1007,0,0
2022-10-30 06:14:05.451,1008,1008,1,1
2022-10-30 06:14:05.551,1008,1008,0,0
2022-10-30 06:15:30.257,1009,1009,1,1
2022-10-30 06:15:30.373,1009,1009,0,0
2022-10-30 06:17:03.897,1010,1010,1,1
2022-10-30 06:17:04.013,1010,1010,0,0
2022-10-30 06:18:32.673,1011,1011,1,1
2022-10-30 06:18:32.811,1011,1011,0,0
2022-10-30 06:20:37.545,1012,1012,1,1
2022-10-30 06:20:37.645,1012,1012,0,0
2022-10-30 06:44:06.741,1013,1013,1,1
2022-10-30 06:44:06.857,1013,1013,0,0
2022-10-30 06:49:34.996,1014,1014,1,1
2022-10-30 06:49:35.096,1014,1014,0,0
2022-10-30 06:51:37.518,1015,1015,1,1
2022-10-30 06:51:37.634,1015,1015,0,0
2022-10-30 06:54:10.942,1016,1016,1,1
2022-10-30 06:54:11.020,1016,1016,0,0
2022-10-30 06:55:18.181,1017,1017,1,1
2022-10-30 06:55:18.297,1017,1017,0,0
2022-10-30 06:56:58.350,1018,1018,1,1
2022-10-30 06:56:58.466,1018,1018,0,0
2022-10-30 06:58:15.669,1019,1019,1,1
2022-10-30 06:58:15.770,1019,1019,0,0
2022-10-30 06:59:23.792,1020,1020,1,1
2022-10-30 06:59:23.893,1020,1020,0,0
2022-10-30 07:01:32.581,1021,1021,1,1
2022-10-30 07:01:32.735,1021,1021,0,0
2022-10-30 07:03:06.237,1022,1022,1,1
2022-10-30 07:03:06.359,1022,1022,0,0
2022-10-30 07:04:28.341,1023,1023,1,1
2022-10-30 07:04:28.441,1023,1023,0,0
2022-10-30 07:05:41.693,1024,1024,1,1
2022-10-30 07:05:41.809,1024,1024,0,0
2022-10-30 07:07:08.112,1025,1025,1,1
2022-10-30 07:07:08.212,1025,1025,0,0
2022-10-30 07:22:09.159,1026,1026,1,1
2022-10-30 07:22:09.275,1026,1026,0,0
2022-10-30 07:23:16.965,1027,1027,1,1
2022-10-30 07:23:17.072,1027,1027,0,0
2022-10-30 07:24:29.060,1028,1028,1,1
2022-10-30 07:24:29.161,1028,1028,0,0
2022-10-30 07:25:31.840,1029,1029,1,1
2022-10-30 07:25:31.940,1029,1029,0,0
2022-10-30 07:26:37.713,1030,1030,1,1
2022-10-30 07:26:37.814,1030,1030,0,0
2022-10-30 07:27:48.983,1031,1031,1,1
2022-10-30 07:27:49.083,1031,1031,0,0
2022-10-30 07:28:53.822,1032,1032,1,1
2022-10-30 07:28:53.938,1032,1032,0,0
2022-10-30 07:33:01.104,1033,1033,1,1
2022-10-30 07:33:01.220,1033,1033,0,0
2022-10-30 07:34:50.416,1034,1034,1,1
2022-10-30 07:34:50.532,1034,1034,0,0
2022-10-30 07:35:58.442,1035,1035,1,1
2022-10-30 07:35:58.558,1035,1035,0,0
2022-10-30 07:37:02.345,1036,1036,1,1
2022-10-30 07:37:02.461,1036,1036,0,0
2022-10-30 07:38:07.742,1037,1037,1,1
2022-10-30 07:38:07.858,1037,1037,0,0
2022-10-30 07:39:26.897,1038,1038,1,1
2022-10-30 07:39:27.013,1038,1038,0,0
2022-10-30 07:40:28.374,1039,1039,1,1
2022-10-30 07:40:28.474,1039,1039,0,0
2022-10-30 07:41:30.384,1040,1040,1,1
2022-10-30 07:41:30.500,1040,1040,0,0
2022-10-30 07:42:30.726,1041,1041,1,1
2022-10-30 07:42:30.848,1041,1041,0,0
2022-10-30 07:43:46.206,1042,1042,1,1
2022-10-30 07:43:46.329,1042,1042,0,0
2022-10-30 07:45:09.445,1043,1043,1,1
2022-10-30 07:45:09.561,1043,1043,0,0
2022-10-30 07:46:18.091,1044,1044,1,1
2022-10-30 07:46:18.191,1044,1044,0,0
2022-10-30 07:47:25.120,1045,1045,1,1
2022-10-30 07:47:25.205,1045,1045,0,0
2022-10-30 07:49:12.394,1046,1046,1,1
2022-10-30 07:49:12.532,1046,1046,0,0
2022-10-30 07:51:12.730,1047,1047,1,1
2022-10-30 07:51:12.893,1047,1047,0,0
2022-10-30 07:52:18.139,1048,1048,1,1
2022-10-30 07:52:18.240,1048,1048,0,0
2022-10-30 07:53:37.967,1049,1049,1,1
2022-10-30 07:53:38.067,1049,1049,0,0
2022-10-30 07:54:39.972,1050,1050,1,1
2022-10-30 07:54:40.087,1050,1050,0,0
2022-10-30 07:55:42.439,1051,1051,1,1
2022-10-30 07:55:42.555,1051,1051,0,0
2022-10-30 07:56:47.849,1052,1052,1,1
2022-10-30 07:56:47.964,1052,1052,0,0
2022-10-30 08:00:02.194,1053,1053,1,1
2022-10-30 08:00:02.310,1053,1053,0,0
2022-10-30 08:01:20.134,1054,1054,1,1
2022-10-30 08:01:20.250,1054,1054,0,0
2022-10-30 08:02:28.482,1055,1055,1,1
2022-10-30 08:02:28.582,1055,1055,0,0
2022-10-30 08:03:30.830,1056,1056,1,1
2022-10-30 08:03:30.930,1056,1056,0,0
2022-10-30 08:04:37.135,1057,1057,1,1
2022-10-30 08:04:37.236,1057,1057,0,0
2022-10-30 08:06:18.436,1058,1058,1,1
2022-10-30 08:06:18.536,1058,1058,0,0
2022-10-30 08:07:28.749,1059,1059,1,1
2022-10-30 08:07:28.849,1059,1059,0,0
2022-10-30 08:08:49.331,1060,1060,1,1
2022-10-30 08:08:49.454,1060,1060,0,0
2022-10-30 08:10:24.568,1061,1061,1,1
2022-10-30 08:10:24.684,1061,1061,0,0
2022-10-30 08:11:50.956,1062,1062,1,1
2022-10-30 08:11:51.034,1062,1062,0,0
2022-10-30 08:13:00.586,1063,1063,1,1
2022-10-30 08:13:00.702,1063,1063,0,0
2022-10-30 08:14:05.411,1064,1064,1,1
2022-10-30 08:14:05.527,1064,1064,0,0
2022-10-30 08:15:13.415,1065,1065,1,1
2022-10-30 08:15:13.531,1065,1065,0,0
2022-10-30 08:16:44.446,1066,1066,1,1
2022-10-30 08:16:44.561,1066,1066,0,0
2022-10-30 08:18:26.267,1067,1067,1,1
2022-10-30 08:18:26.361,1067,1067,0,0
2022-10-30 08:21:08.460,1068,1068,1,1
2022-10-30 08:21:08.592,1068,1068,0,0
2022-10-30 08:22:17.137,1069,1069,1,1
2022-10-30 08:22:17.243,1069,1069,0,0
2022-10-30 08:23:38.940,1070,1070,1,1
2022-10-30 08:23:39.056,1070,1070,0,0
2022-10-30 08:25:12.892,1071,1071,1,1
2022-10-30 08:25:12.970,1071,1071,0,0
2022-10-30 08:28:02.268,1072,1072,1,1
2022-10-30 08:28:02.390,1072,1072,0,0
2022-10-30 08:46:54.841,1073,1073,1,1
2022-10-30 08:46:54.941,1073,1073,0,0
2022-10-30 08:49:32.528,1074,1074,1,1
2022-10-30 08:49:32.660,1074,1074,0,0
2022-10-30 08:51:15.178,1075,1075,1,1
2022-10-30 08:51:15.294,1075,1075,0,0
2022-10-30 08:52:57.301,1076,1076,1,1
2022-10-30 08:52:57.417,1076,1076,0,0
2022-10-30 08:55:05.293,1077,1077,1,1
2022-10-30 08:55:05.393,1077,1077,0,0
2022-10-30 08:57:07.215,1078,1078,1,1
2022-10-30 08:57:07.316,1078,1078,0,0
2022-10-30 08:59:13.248,1079,1079,1,1
2022-10-30 08:59:13.348,1079,1079,0,0
2022-10-30 09:01:10.799,1080,1080,1,1
2022-10-30 09:01:10.899,1080,1080,0,0
2022-10-30 09:03:16.863,1081,1081,1,1
2022-10-30 09:03:16.963,1081,1081,0,0
2022-10-30 09:05:03.926,1082,1082,1,1
2022-10-30 09:05:04.042,1082,1082,0,0
2022-10-30 09:08:37.223,1083,1083,1,1
2022-10-30 09:08:37.339,1083,1083,0,0
2022-10-30 09:10:28.506,1084,1084,1,1
2022-10-30 09:10:28.638,1084,1084,0,0
2022-10-30 09:12:22.551,1085,1085,1,1
2022-10-30 09:12:22.673,1085,1085,0,0
2022-10-30 09:14:02.654,1086,1086,1,1
2022-10-30 09:14:02.754,1086,1086,0,0
2022-10-30 09:15:52.528,1087,1087,1,1
2022-10-30 09:15:52.682,1087,1087,0,0
2022-10-30 09:17:51.130,1088,1088,1,1
2022-10-30 09:17:51.246,1088,1088,0,0
2022-10-30 09:19:48.922,1089,1089,1,1
2022-10-30 09:19:49.023,1089,1089,0,0
2022-10-30 09:21:45.239,1090,1090,1,1
2022-10-30 09:21:45.355,1090,1090,0,0
2022-10-30 09:23:50.658,1091,1091,1,1
2022-10-30 09:23:50.758,1091,1091,0,0
2022-10-30 09:25:37.663,1092,1092,1,1
2022-10-30 09:25:37.778,1092,1092,0,0
2022-11-01 01:00:34.638,1093,1093,1,1
2022-11-01 01:00:34.753,1093,1093,0,0
2022-11-01 01:01:49.044,1094,1094,1,1
2022-11-01 01:01:49.128,1094,1094,0,0
2022-11-01 01:03:04.717,1095,1095,1,1
2022-11-01 01:03:04.817,1095,1095,0,0
2022-11-01 01:04:24.339,1096,1096,1,1
2022-11-01 01:04:24.439,1096,1096,0,0
2022-11-01 01:05:50.156,1097,1097,1,1
2022-11-01 01:05:50.256,1097,1097,0,0
2022-11-01 01:07:10.959,1098,1098,1,1
2022-11-01 01:07:11.060,1098,1098,0,0
2022-11-01 01:08:19.099,1099,1099,1,1
2022-11-01 01:08:19.215,1099,1099,0,0
2022-11-01 01:09:38.289,1100,1100,1,1
2022-11-01 01:09:38.405,1100,1100,0,0
2022-11-01 11:18:27.873,1101,1101,1,1
2022-11-01 11:18:27.973,1101,1101,0,0
2022-11-01 12:05:35.302,1102,1102,1,1
2022-11-01 12:05:35.433,1102,1102,0,0
2022-11-01 12:07:01.856,1103,1103,1,1
2022-11-01 12:07:01.956,1103,1103,0,0
2022-11-01 12:08:04.516,1104,1104,1,1
2022-11-01 12:08:04.616,1104,1104,0,0
2022-11-01 12:09:05.697,1105,1105,1,1
2022-11-01 12:09:05.813,1105,1105,0,0
2022-11-01 12:10:40.868,1106,1106,1,1
2022-11-01 12:10:40.983,1106,1106,0,0
2022-11-01 12:11:47.634,1107,1107,1,1
2022-11-01 12:11:47.734,1107,1107,0,0
2022-11-01 12:12:51.182,1108,1108,1,1
2022-11-01 12:12:51.282,1108,1108,0,0
2022-11-01 12:13:56.482,1109,1109,1,1
2022-11-01 12:13:56.582,1109,1109,0,0
2022-11-01 12:14:57.108,1110,1110,1,1
2022-11-01 12:14:57.208,1110,1110,0,0
2022-11-01 12:16:11.545,1111,1111,1,1
2022-11-01 12:16:11.630,1111,1111,0,0
2022-11-01 12:59:05.372,1112,1112,1,1
2022-11-01 12:59:05.472,1112,1112,0,0
2022-11-07 01:48:30.416,1113,1113,1,1
2022-11-07 01:48:30.516,1113,1113,0,0
2022-11-07 01:51:36.531,1114,1114,1,1
2022-11-07 01:51:36.631,1114,1114,0,0
2022-11-07 01:53:09.364,1115,1115,1,1
2022-11-07 01:53:09.480,1115,1115,0,0
2022-11-07 01:54:43.310,1116,1116,1,1
2022-11-07 01:54:43.410,1116,1116,0,0
2022-11-07 01:56:01.733,1117,1117,1,1
2022-11-07 01:56:01.833,1117,1117,0,0
2022-11-07 01:57:37.198,1118,1118,1,1
2022-11-07 01:57:37.298,1118,1118,0,0
2022-11-07 02:02:41.798,1119,1119,1,1
2022-11-07 02:02:41.936,1119,1119,0,0
2022-11-07 02:04:30.589,1120,1120,1,1
2022-11-07 02:04:30.705,1120,1120,0,0
2022-11-07 02:06:30.250,1121,1121,1,1
2022-11-07 02:06:30.350,1121,1121,0,0
2022-11-07 02:07:56.126,1122,1122,1,1
2022-11-07 02:07:56.249,1122,1122,0,0
2022-11-07 02:13:11.735,1123,1123,1,1
2022-11-07 02:13:11.851,1123,1123,0,0
2022-11-07 02:14:29.325,1124,1124,1,1
2022-11-07 02:14:29.425,1124,1124,0,0
2022-11-07 02:15:58.732,1125,1125,1,1
2022-11-07 02:15:58.832,1125,1125,0,0
2022-11-07 02:17:23.077,1126,1126,1,1
2022-11-07 02:17:23.171,1126,1126,0,0
2022-11-07 02:18:40.268,1127,1127,1,1
2022-11-07 02:18:40.368,1127,1127,0,0
2022-11-07 02:20:16.534,1128,1128,1,1
2022-11-07 02:20:16.657,1128,1128,0,0
2022-11-07 02:21:40.510,1129,1129,1,1
2022-11-07 02:21:40.595,1129,1129,0,0
2022-11-07 02:24:11.835,1130,1130,1,1
2022-11-07 02:24:11.950,1130,1130,0,0
2022-11-07 02:26:03.020,1131,1131,1,1
2022-11-07 02:26:03.136,1131,1131,0,0
2022-11-07 02:27:35.252,1132,1132,1,1
2022-11-07 02:27:35.330,1132,1132,0,0
2022-11-07 02:28:57.952,1133,1133,1,1
2022-11-07 02:28:58.052,1133,1133,0,0
2022-11-07 02:30:50.996,1134,1134,1,1
2022-11-07 02:30:51.090,1134,1134,0,0
2022-11-07 02:33:14.401,1135,1135,1,1
2022-11-07 02:33:14.502,1135,1135,0,0
2022-11-07 02:34:45.076,1136,1136,1,1
2022-11-07 02:34:45.177,1136,1136,0,0
2022-11-07 02:36:23.058,1137,1137,1,1
2022-11-07 02:36:23.105,1137,1137,0,0
2022-11-07 02:37:44.906,1138,1138,1,1
2022-11-07 02:37:44.990,1138,1138,0,0
2022-11-07 04:12:41.954,1139,1139,1,1
2022-11-07 04:12:42.070,1139,1139,0,0
2022-11-07 04:16:18.511,1140,1140,1,1
2022-11-07 04:16:18.618,1140,1140,0,0
2022-11-07 04:28:02.892,1141,1141,1,1
2022-11-07 04:28:03.008,1141,1141,0,0
2022-11-07 04:29:37.481,1142,1142,1,1
2022-11-07 04:29:37.581,1142,1142,0,0
2022-11-07 04:31:08.912,1143,1143,1,1
2022-11-07 04:31:09.028,1143,1143,0,0
2022-11-07 04:38:35.765,1144,1144,1,1
2022-11-07 04:38:35.865,1144,1144,0,0
2022-11-07 04:41:00.683,1145,1145,1,1
2022-11-07 04:41:00.783,1145,1145,0,0
2022-11-07 04:44:26.674,1146,1146,1,1
2022-11-07 04:44:26.790,1146,1146,0,0
2022-11-07 04:46:00.031,1147,1147,1,1
2022-11-07 04:46:00.131,1147,1147,0,0
2022-11-07 04:47:34.186,1148,1148,1,1
2022-11-07 04:47:34.287,1148,1148,0,0
2022-11-07 04:48:53.897,1149,1149,1,1
2022-11-07 04:48:54.013,1149,1149,0,0
2022-11-07 04:50:23.920,1150,1150,1,1
2022-11-07 04:50:24.020,1150,1150,0,0
2022-11-07 05:01:27.162,1151,1151,1,1
2022-11-07 05:01:27.278,1151,1151,0,0
2022-11-07 05:03:39.605,1152,1152,1,1
2022-11-07 05:03:39.705,1152,1152,0,0
2022-11-07 05:05:07.578,1153,1153,1,1
2022-11-07 05:05:07.678,1153,1153,0,0
2022-11-07 05:06:38.422,1154,1154,1,1
2022-11-07 05:06:38.522,1154,1154,0,0
2022-11-07 05:08:04.485,1155,1155,1,1
2022-11-07 05:08:04.569,1155,1155,0,0
2022-11-07 05:10:26.829,1156,1156,1,1
2022-11-07 05:10:26.952,1156,1156,0,0
2022-11-07 05:12:07.932,1157,1157,1,1
2022-11-07 05:12:08.033,1157,1157,0,0
2022-11-07 05:13:32.942,1158,1158,1,1
2022-11-07 05:13:32.973,1158,1158,0,0
2022-11-07 06:02:42.685,1159,1159,1,1
2022-11-07 06:02:42.832,1159,1159,0,0
2022-11-07 06:04:09.453,1160,1160,1,1
2022-11-07 06:04:09.553,1160,1160,0,0
2022-11-07 06:05:30.403,1161,1161,1,1
2022-11-07 06:05:30.488,1161,1161,0,0
2022-11-07 06:06:47.217,1162,1162,1,1
2022-11-07 06:06:47.318,1162,1162,0,0
2022-11-07 06:08:03.815,1163,1163,1,1
2022-11-07 06:08:03.930,1163,1163,0,0
2022-11-07 06:10:53.373,1164,1164,1,1
2022-11-07 06:10:53.474,1164,1164,0,0
2022-11-07 06:12:16.997,1165,1165,1,1
2022-11-07 06:12:17.097,1165,1165,0,0
2022-11-07 06:13:31.316,1166,1166,1,1
2022-11-07 06:13:31.432,1166,1166,0,0
2022-11-07 06:23:08.487,1167,1167,1,1
2022-11-07 06:23:08.609,1167,1167,0,0
2022-11-07 06:24:52.679,1168,1168,1,1
2022-11-07 06:24:52.833,1168,1168,0,0
2022-11-07 06:26:23.733,1169,1169,1,1
2022-11-07 06:26:23.833,1169,1169,0,0
2022-11-07 06:27:43.875,1170,1170,1,1
2022-11-07 06:27:43.975,1170,1170,0,0
2022-11-07 06:29:02.846,1171,1171,1,1
2022-11-07 06:29:02.961,1171,1171,0,0
2022-11-07 06:30:25.966,1172,1172,1,1
2022-11-07 06:30:26.066,1172,1172,0,0
2022-11-07 06:31:56.614,1173,1173,1,1
2022-11-07 06:31:56.730,1173,1173,0,0
2022-11-07 06:33:55.358,1174,1174,1,1
2022-11-07 06:33:55.459,1174,1174,0,0
2022-11-07 06:36:20.942,1175,1175,1,1
2022-11-07 06:36:21.042,1175,1175,0,0
2022-11-07 06:37:44.667,1176,1176,1,1
2022-11-07 06:37:44.767,1176,1176,0,0
2022-11-07 06:39:24.125,1177,1177,1,1
2022-11-07 06:39:24.225,1177,1177,0,0
2022-11-07 06:40:53.232,1178,1178,1,1
2022-11-07 06:40:53.333,1178,1178,0,0
2022-11-07 06:47:39.918,1179,1179,1,1
2022-11-07 06:47:40.040,1179,1179,0,0
2022-11-07 06:49:44.451,1180,1180,1,1
2022-11-07 06:49:44.551,1180,1180,0,0
2022-11-07 06:51:10.076,1181,1181,1,1
2022-11-07 06:51:10.177,1181,1181,0,0
2022-11-07 06:54:12.539,1182,1182,1,1
2022-11-07 06:54:12.677,1182,1182,0,0
2022-11-07 06:55:53.070,1183,1183,1,1
2022-11-07 06:55:53.133,1183,1183,0,0
2022-11-07 06:57:47.378,1184,1184,1,1
2022-11-07 06:57:47.501,1184,1184,0,0
2022-11-07 06:59:36.833,1185,1185,1,1
2022-11-07 06:59:36.949,1185,1185,0,0
2022-11-07 07:01:32.373,1186,1186,1,1
2022-11-07 07:01:32.504,1186,1186,0,0
2022-11-07 07:02:51.687,1187,1187,1,1
2022-11-07 07:02:51.787,1187,1187,0,0
2022-11-07 07:04:08.985,1188,1188,1,1
2022-11-07 07:04:09.085,1188,1188,0,0
2022-11-07 07:05:25.763,1189,1189,1,1
2022-11-07 07:05:25.864,1189,1189,0,0
2022-11-07 07:07:06.011,1190,1190,1,1
2022-11-07 07:07:06.111,1190,1190,0,0
2022-11-07 07:08:28.062,1191,1191,1,1
2022-11-07 07:08:28.163,1191,1191,0,0
2022-11-07 07:09:58.555,1192,1192,1,1
2022-11-07 07:09:58.670,1192,1192,0,0
2022-11-07 07:12:05.967,1193,1193,1,1
2022-11-07 07:12:06.067,1193,1193,0,0
2022-11-07 07:13:28.311,1194,1194,1,1
2022-11-07 07:13:28.411,1194,1194,0,0
2022-11-07 07:15:08.445,1195,1195,1,1
2022-11-07 07:15:08.560,1195,1195,0,0
2022-11-07 07:16:27.521,1196,1196,1,1
2022-11-07 07:16:27.643,1196,1196,0,0
