folder_4,WeldNumber,datetime_min,datetime_max,Wire Consumed,QualityFlag,WELD_TYPE,THICKNESS_MM,STEEL_TYPE,CURRENT_A,VOLTAGE_V,ROBOT_SPEED_CPM,Duration,Energy,AvgCurrent,AvgVoltage,StdCurrent,StdVoltage,DesignEnergy,WaitTime,WaitSameDayFlag,EnergyDelta,CurrentDelta,VoltDelta,CycleTime,EstSetupTime,WaitTimeCalc,WIP
09-07-22-0002-10,80,2022-09-07 03:31:45.217,2022-09-07 03:32:11.893,1697.21,1,0,7.0,1,180.0,28.0,30.0,26.676,114.4688545974,158.8672314049587,26.956487603305785,43.14525677209062,5.777638433576497,126.0,225.704,1,-0.09151702700476194,-0.11740426997245179,-0.03726829988193625,252.38,41.3638,184.3402,1
09-07-22-0003-10,81,2022-09-07 03:34:54.590,2022-09-07 03:35:21.112,1689.84,1,0,7.0,1,180.0,28.0,30.0,26.522,113.5133722076,157.64795833333335,27.599367088607597,40.65068015506487,5.8417861374490485,126.0,162.697,1,-0.09910022057460321,-0.12417800925925915,-0.014308318264014352,189.219,41.3638,121.3332,1
09-07-22-0004-10,82,2022-09-07 03:37:47.799,2022-09-07 03:38:14.234,1693.12,1,0,7.0,1,180.0,28.0,30.0,26.435,113.55122876920001,159.38404166666666,26.800208333333334,40.88950044664888,5.82214129381266,126.0,146.687,1,-0.09879977167301579,-0.11453310185185184,-0.042849702380952315,173.122,41.3638,105.32320000000001,1
09-07-22-0005-10,83,2022-09-07 03:41:15.038,2022-09-07 03:41:41.453,1686.23,1,0,7.0,1,180.0,28.0,30.0,26.415,113.8581043211,165.041375,26.8365,32.65256968917585,7.668050506967589,126.0,180.804,1,-0.09636425141984128,-0.08310347222222225,-0.04155357142857141,207.219,41.3638,139.4402,1
09-07-22-0006-10,84,2022-09-07 03:45:45.911,2022-09-07 03:46:12.499,1683.12,1,0,7.0,1,180.0,28.0,30.0,26.588,111.8535515378,159.89966666666666,26.532833333333333,35.0480785841496,6.58717565820301,126.0,244.458,1,-0.11227340049365075,-0.11166851851851856,-0.0523988095238096,271.046,41.3638,203.0942,1
09-07-22-0007-10,85,2022-09-07 03:48:21.735,2022-09-07 03:48:48.183,1666.07,1,0,7.0,1,180.0,28.0,30.0,26.448,114.7118194794,165.62230125523013,25.71066945606695,32.61829190087538,4.281449772563906,126.0,129.236,1,-0.08958873429047609,-0.07987610413761037,-0.08176180514046616,155.684,41.3638,87.87219999999999,1
09-07-22-0008-10,86,2022-09-07 03:52:10.820,2022-09-07 03:52:37.330,1701.8,1,0,7.0,1,180.0,28.0,30.0,26.51,114.2386883604,164.28380753138077,26.273640167364015,35.13080205587186,6.477372552270006,126.0,202.637,1,-0.09334374317142857,-0.08731218038121791,-0.06165570830842804,229.147,41.3638,161.2732,1
09-07-22-0009-10,87,2022-09-07 04:05:34.719,2022-09-07 04:06:01.399,1683.28,1,0,7.0,1,180.0,28.0,30.0,26.68,97.15213112560001,143.11309917355373,25.155684647302902,32.96417790261275,4.516929595068422,126.0,777.389,1,-0.22895134027301578,-0.20492722681359032,-0.10158269116775354,804.069,41.3638,736.0252,1
09-07-22-0010-10,88,2022-09-07 04:16:08.750,2022-09-07 04:16:35.307,1708.53,1,0,7.0,1,180.0,28.0,30.0,26.557,112.686023617,159.58254166666666,27.028284518828453,39.38126757447399,7.102863015090876,126.0,607.351,1,-0.1056664792301587,-0.11343032407407416,-0.03470412432755521,633.908,41.3638,565.9872,1
09-07-22-0011-10,89,2022-09-07 04:19:35.112,2022-09-07 04:20:01.435,1702.13,1,0,7.0,1,180.0,28.0,30.0,26.323,113.8428688243,146.8219246861925,30.151596638655462,40.924042958612205,7.574616725421496,126.0,179.805,1,-0.09648516806111107,-0.184322640632264,0.07684273709483791,206.12800000000001,41.3638,138.4412,1
09-07-22-0012-10,90,2022-09-07 04:22:54.258,2022-09-07 04:23:20.890,1685.57,1,0,7.0,1,180.0,28.0,30.0,26.632,109.6131307844,143.5810743801653,28.876721991701245,43.39197727445681,6.797376611106868,126.0,172.823,1,-0.130054517584127,-0.2023273645546373,0.03131149970361591,199.455,41.3638,131.4592,1
09-07-22-0013-10,91,2022-09-07 04:34:15.762,2022-09-07 04:34:42.209,1682.79,1,0,7.0,1,180.0,28.0,30.0,26.447,112.73874904270001,153.21514767932487,28.333881856540085,38.36040073533588,7.817062777063983,126.0,654.872,1,-0.10524802347063489,-0.1488047351148618,0.011924352019288653,681.319,41.3638,613.5082,1
09-07-22-0014-10,92,2022-09-07 04:37:20.309,2022-09-07 04:37:42.890,1678.85,1,0,7.0,1,180.0,28.0,30.0,22.581,102.3249246991,139.4852657004831,33.25521739130435,34.19190895039028,5.464116111476407,126.0,158.1,1,-0.18789742302301593,-0.22508185721953833,0.1876863354037268,180.68099999999998,41.3638,116.73619999999998,1
09-07-22-0015-10,93,2022-09-07 04:40:01.440,2022-09-07 04:40:27.870,1662.79,1,0,7.0,1,180.0,28.0,30.0,26.43,111.438550777,152.52953781512605,27.713881856540084,37.17661195102092,6.176877409205712,126.0,138.55,1,-0.11556705732539685,-0.15261367880485532,-0.010218505123568478,164.98000000000002,41.3638,97.18620000000001,1
09-07-22-0016-10,94,2022-09-07 04:42:49.875,2022-09-07 04:43:16.740,1676.72,1,0,7.0,1,180.0,28.0,30.0,26.865,118.431746878,134.4154356846473,33.17464730290457,41.77028676679418,7.588659520138352,126.0,142.005,1,-0.060065500968254026,-0.2532475795297373,0.18480883224659173,168.87,41.3638,100.64120000000001,1
09-07-22-0017-10,95,2022-09-07 04:45:23.624,2022-09-07 04:45:50.175,1675.08,1,0,7.0,1,180.0,28.0,30.0,26.551,107.9109767799,151.09179916317993,26.521464435146445,35.82585604050692,5.4246281627003485,126.0,126.884,1,-0.14356367635,-0.1606011157601115,-0.05280484160191268,153.435,41.3638,85.5202,1
09-07-22-0018-10,96,2022-09-07 04:47:55.228,2022-09-07 04:48:21.744,1699.02,1,0,7.0,1,180.0,28.0,30.0,26.516,112.08814265650001,151.21336099585062,27.560290456431535,36.101448457644615,6.036026176104349,126.0,125.053,1,-0.11041156621825388,-0.15992577224527438,-0.015703912270302323,151.569,41.3638,83.6892,1
09-07-22-0019-10,97,2022-09-07 04:50:32.027,2022-09-07 04:50:58.576,1682.46,1,0,7.0,1,180.0,28.0,30.0,26.549,118.5583038883,135.0145,33.990291666666664,38.83696156819392,8.289033153864912,126.0,130.283,1,-0.059061080251587295,-0.24991944444444447,0.21393898809523804,156.832,41.3638,88.91919999999999,1
09-07-22-0020-10,98,2022-09-07 04:53:29.563,2022-09-07 04:53:56.049,1658.69,1,0,7.0,1,180.0,28.0,30.0,26.486,124.4471821218,136.20225,34.1955,39.32252681884023,7.275257185348894,126.0,150.987,1,-0.012323951414285772,-0.24332083333333343,0.22126785714285724,177.47299999999998,41.3638,109.62319999999998,1
09-09-22-0001-01,99,2022-09-09 02:36:03.062,2022-09-09 02:36:29.518,1041.31,1,0,3.0,1,120.0,20.0,27.0,26.456,67.19975867240001,109.51870833333334,22.963347280334727,23.88855138860361,5.421123066603393,66.66666666666667,164527.013,0,0.007996380086000121,-0.08734409722222225,0.14816736401673625,164553.469,41.3638,164485.6492,1
09-09-22-0002-01,100,2022-09-09 02:37:37.379,2022-09-09 02:38:04.347,1032.46,1,0,3.0,1,120.0,20.0,27.0,26.968,68.2204450649,105.92379591836736,24.061024590163935,27.73350094139536,6.16746215885224,66.66666666666667,67.861,1,0.023306675973500113,-0.11730170068027201,0.20305122950819676,94.82900000000001,41.3638,26.49720000000001,1
09-09-22-0003-01,101,2022-09-09 02:39:16.603,2022-09-09 02:39:43.029,1058.85,1,0,3.0,1,120.0,20.0,27.0,26.426,67.5422723075,105.9213025210084,24.210882352941177,26.153857223426325,6.566341458258043,66.66666666666667,72.256,1,0.013134084612499874,-0.11732247899159665,0.21054411764705883,98.682,41.3638,30.892200000000006,1
09-09-22-0004-01,102,2022-09-09 02:40:59.369,2022-09-09 02:41:25.957,1059.02,1,0,3.0,1,120.0,20.0,27.0,26.588,69.3113754928,103.1000826446281,25.315726141078837,26.536369593379963,6.75726531776641,66.66666666666667,76.34,1,0.03967063239199997,-0.1408326446280992,0.2657863070539419,102.928,41.3638,34.9762,1
09-09-22-0005-01,103,2022-09-09 02:44:19.580,2022-09-09 02:44:46.448,1080.66,1,0,3.0,1,120.0,20.0,27.0,26.868,66.89982717550001,108.54396694214876,23.068223140495867,27.790388274790875,5.8820488343281205,66.66666666666667,173.623,1,0.0034974076325000603,-0.09546694214876039,0.15341115702479335,200.49099999999999,41.3638,132.2592,1
09-09-22-0006-01,104,2022-09-09 02:46:00.266,2022-09-09 02:46:26.559,1045.57,1,0,3.0,1,120.0,20.0,27.0,26.293,66.49869466210001,106.311375,23.5675,22.61142524605536,5.74289114860885,66.66666666666667,73.818,1,-0.002519580068499949,-0.11407187500000004,0.17837499999999995,100.11099999999999,41.3638,32.45419999999999,1
09-09-22-0007-01,105,2022-09-09 02:49:16.140,2022-09-09 02:49:42.464,1036.72,1,0,3.0,1,120.0,20.0,27.0,26.324,67.6308695866,103.91831223628692,25.156033755274258,27.399225471925615,7.656536277035955,66.66666666666667,169.581,1,0.014463043798999875,-0.13401406469760901,0.2578016877637128,195.905,41.3638,128.2172,1
09-09-22-0008-01,106,2022-09-09 02:51:05.551,2022-09-09 02:51:32.009,1061.64,1,0,3.0,1,120.0,20.0,27.0,26.458,70.4443650448,103.88814345991563,25.716708860759493,26.863149273894454,6.9371706466060825,66.66666666666667,83.087,1,0.056665475671999754,-0.13426547116736975,0.2858354430379746,109.545,41.3638,41.723200000000006,1
09-09-22-0009-01,107,2022-09-09 02:52:53.956,2022-09-09 02:53:20.555,1089.67,1,0,3.0,1,120.0,20.0,27.0,26.599,67.8607289051,108.25858921161826,23.830583333333333,24.83529503887663,6.690914066033997,66.66666666666667,81.947,1,0.017910933576499977,-0.09784508990318119,0.19152916666666675,108.546,41.3638,40.583200000000005,1
09-09-22-0010-01,108,2022-09-09 02:54:48.024,2022-09-09 02:55:14.626,1016.23,1,0,3.0,1,120.0,20.0,27.0,26.602,67.5841542095,105.16416666666667,24.032375,26.630549766998968,6.710270946599569,66.66666666666667,87.469,1,0.013762313142499982,-0.12363194444444436,0.20161874999999996,114.071,41.3638,46.105199999999996,1
09-09-22-0011-01,109,2022-09-09 02:57:55.518,2022-09-09 02:58:22.044,1041.64,1,0,3.0,1,120.0,20.0,27.0,26.526,69.0874585955,103.9751867219917,25.102365145228216,25.774451644393057,6.71859389799037,66.66666666666667,160.892,1,0.036311878932499875,-0.1335401106500691,0.2551182572614108,187.418,41.3638,119.52820000000001,1
09-09-22-0012-01,110,2022-09-09 03:00:02.760,2022-09-09 03:00:29.239,1054.1,1,0,3.0,1,120.0,20.0,27.0,26.479,69.2335490498,101.4607531380753,25.90723849372385,26.16335671744965,7.21246084923206,66.66666666666667,100.716,1,0.0385032357470001,-0.15449372384937243,0.2953619246861925,127.195,41.3638,59.352199999999996,1
09-09-22-0013-01,111,2022-09-09 03:02:01.288,2022-09-09 03:02:27.664,1054.26,1,0,3.0,1,120.0,20.0,27.0,26.376,69.3678461349,106.11516666666667,25.143041666666665,26.5137561196152,7.005834173521083,66.66666666666667,92.049,1,0.040517692023499974,-0.1157069444444444,0.25715208333333317,118.42500000000001,41.3638,50.68520000000001,1
09-09-22-0014-01,112,2022-09-09 03:04:52.598,2022-09-09 03:05:19.140,1049.51,1,0,3.0,1,120.0,20.0,27.0,26.542,71.3293604819,105.5402510460251,25.876359832635984,26.06620189918961,7.621609242791733,66.66666666666667,144.934,1,0.06994040722849992,-0.12049790794979076,0.2938179916317991,171.476,41.3638,103.5702,1
09-09-22-0015-01,113,2022-09-09 03:07:53.335,2022-09-09 03:08:19.715,1054.26,1,0,3.0,1,120.0,20.0,27.0,26.38,68.27666296470001,103.97916666666667,24.936833333333333,24.777511114783813,6.918348895259701,66.66666666666667,154.195,1,0.024149944470500007,-0.13350694444444444,0.24684166666666663,180.575,41.3638,112.8312,1
09-09-22-0016-01,114,2022-09-09 03:11:24.677,2022-09-09 03:11:51.138,1053.61,1,0,3.0,1,120.0,20.0,27.0,26.461,70.5553865876,103.06426778242678,25.813179916317992,24.621919919718554,6.99141081182926,66.66666666666667,184.962,1,0.05833079881399983,-0.14113110181311017,0.2906589958158996,211.423,41.3638,143.59820000000002,1
09-09-22-0017-01,115,2022-09-09 03:17:37.694,2022-09-09 03:18:04.262,1064.1,1,0,3.0,1,120.0,20.0,27.0,26.568,75.4734985294,95.1002928870293,30.31020920502092,29.69455408573822,8.300874685494577,66.66666666666667,346.556,1,0.13210247794100005,-0.20749755927475588,0.5155104602510461,373.12399999999997,41.3638,305.19219999999996,1
09-09-22-0018-01,116,2022-09-09 03:19:38.818,2022-09-09 03:20:05.465,1046.23,1,0,3.0,1,120.0,20.0,27.0,26.647,69.7346842833,101.86746887966805,25.780954356846472,26.963054055195645,7.129624487685731,66.66666666666667,94.556,1,0.04602026424950001,-0.1511044260027662,0.28904771784232364,121.203,41.3638,53.19220000000001,1
09-09-22-0019-01,117,2022-09-09 03:20:56.430,2022-09-09 03:21:22.942,1057.71,1,0,3.0,1,120.0,20.0,27.0,26.512,64.6461218377,106.40218487394958,22.996822033898304,27.020262116168247,5.319360030506559,66.66666666666667,50.965,1,-0.030308172434500125,-0.11331512605042016,0.14984110169491527,77.477,41.3638,9.601200000000006,1
09-09-22-0020-01,118,2022-09-09 03:22:39.607,2022-09-09 03:23:06.172,1059.51,1,0,3.0,1,120.0,20.0,27.0,26.565,67.2524206003,101.6040909090909,25.472489626556015,27.909131824756194,7.664611565017516,66.66666666666667,76.665,1,0.008786309004499948,-0.15329924242424253,0.2736244813278008,103.23,41.3638,35.30120000000001,1
09-09-22-0001-02,119,2022-09-09 04:41:18.864,2022-09-09 04:41:48.102,1348.03,1,0,3.0,1,150.0,20.0,30.0,29.238,79.0942150899,106.5481679389313,27.555791505791504,46.79465860571404,8.631019798526898,75.0,4692.692,1,0.054589534531999995,-0.28967888040712464,0.37778957528957524,4721.93,41.3638,4651.3282,1
09-09-22-0002-02,120,2022-09-09 04:44:27.222,2022-09-09 04:44:56.596,1331.97,1,0,3.0,1,150.0,20.0,30.0,29.374,80.1405285248,105.06237735849056,28.07988679245283,50.78750343649122,9.659911595485232,75.0,159.12,1,0.06854038033066678,-0.2995841509433962,0.40399433962264153,188.494,41.3638,117.7562,1
09-09-22-0003-02,121,2022-09-09 04:46:47.807,2022-09-09 04:47:16.926,1382.3,1,0,3.0,1,150.0,20.0,30.0,29.119,79.4632661074,108.39378787878788,26.65,43.84381786597854,8.336080778644817,75.0,111.211,1,0.05951021476533347,-0.27737474747474744,0.3325,140.32999999999998,41.3638,69.84719999999999,1
09-09-22-0004-02,122,2022-09-09 04:48:54.591,2022-09-09 04:49:23.647,1344.43,1,0,3.0,1,150.0,20.0,30.0,29.056,79.25053215530001,105.40414448669202,27.71820610687023,47.99849182516568,8.836300489920076,75.0,97.665,1,0.05667376207066677,-0.2973057034220532,0.38591030534351156,126.721,41.3638,56.30120000000001,1
09-09-22-0005-02,123,2022-09-09 04:52:36.884,2022-09-09 04:53:06.056,1359.34,1,0,3.0,1,150.0,20.0,30.0,29.172,79.99637121010001,112.15973484848486,26.013901515151517,44.539058830720535,8.634109975122342,75.0,193.237,1,0.06661828280133353,-0.25226843434343427,0.3006950757575759,222.409,41.3638,151.8732,1
09-09-22-0007-02,124,2022-09-09 04:58:41.003,2022-09-09 04:59:10.247,1345.25,1,0,3.0,1,150.0,20.0,30.0,29.244,82.0306144753,119.31415094339623,24.926401515151515,40.85030140805138,8.399933749838189,75.0,334.947,1,0.09374152633733335,-0.20457232704402517,0.24632007575757564,364.19100000000003,41.3638,293.58320000000003,1
09-09-22-0008-02,125,2022-09-09 05:01:19.065,2022-09-09 05:01:48.416,1403.93,1,0,3.0,1,150.0,20.0,30.0,29.351,81.4121572945,122.75981060606061,23.50931818181818,40.83857965425487,7.19540159380239,75.0,128.818,1,0.08549543059333331,-0.18160126262626264,0.17546590909090898,158.169,41.3638,87.45420000000001,1
09-09-22-0009-02,126,2022-09-09 05:04:28.619,2022-09-09 05:04:58.035,1395.41,1,0,3.0,1,150.0,20.0,30.0,29.416,78.7541424891,121.00898496240602,22.94781954887218,41.039287556154704,7.055167445250471,75.0,160.203,1,0.05005523318799998,-0.19327343358395987,0.14739097744360885,189.619,41.3638,118.8392,1
09-09-22-0010-02,127,2022-09-09 05:06:34.653,2022-09-09 05:07:04.042,1390.98,1,0,3.0,1,150.0,20.0,30.0,29.389,82.5501385541,129.94774436090225,22.052067669172935,38.39603321917987,6.137316961196973,75.0,96.618,1,0.10066851405466659,-0.13368170426065162,0.10260338345864684,126.00699999999999,41.3638,55.2542,1
09-09-22-0011-02,128,2022-09-09 05:08:55.501,2022-09-09 05:09:24.905,1381.97,1,0,3.0,1,150.0,20.0,30.0,29.404,82.80455467120001,130.2927067669173,22.014285714285716,36.09726488625428,6.1416631987077555,75.0,111.459,1,0.10406072894933338,-0.13138195488721804,0.10071428571428576,140.863,41.3638,70.0952,1
09-09-22-0012-02,129,2022-09-09 05:10:49.715,2022-09-09 05:11:22.303,1454.92,1,0,3.0,1,150.0,20.0,30.0,32.588,90.84073066410001,131.3778888888889,21.48189591078067,34.849739349116575,5.491512084499098,75.0,84.81,1,0.21120974218800015,-0.12414740740740737,0.07409479553903342,117.398,41.3638,43.4462,1
09-09-22-0013-02,130,2022-09-09 05:13:20.420,2022-09-09 05:13:48.624,1388.69,1,0,3.0,1,150.0,20.0,30.0,28.204,85.0287310858,140.03479838709677,21.96209677419355,24.96920156272193,4.6847287909598165,75.0,118.117,1,0.1337164144773333,-0.06643467741935483,0.09810483870967746,146.321,41.3638,76.75319999999999,1
09-09-22-0014-02,131,2022-09-09 05:15:14.170,2022-09-09 05:15:43.441,1355.41,1,0,3.0,1,150.0,20.0,30.0,29.271,80.113474837,123.88859848484849,23.29780303030303,44.500138402033656,7.352866833302483,75.0,85.546,1,0.06817966449333324,-0.17407601010101004,0.16489015151515152,114.81700000000001,41.3638,44.18220000000001,1
09-09-22-0015-02,132,2022-09-09 05:17:43.540,2022-09-09 05:18:12.850,1456.23,1,0,3.0,1,150.0,20.0,30.0,29.31,80.8561490253,124.57554716981132,23.084716981132075,42.64613436537147,7.228473738629161,75.0,120.099,1,0.07808198700399993,-0.16949635220125792,0.1542358490566038,149.409,41.3638,78.73519999999999,1
09-09-22-0016-02,133,2022-09-09 05:20:54.688,2022-09-09 05:21:23.982,1356.23,1,0,3.0,1,150.0,20.0,30.0,29.294,82.1091928512,129.53064150943396,21.906603773584905,33.70124784078925,5.77015169152142,75.0,161.838,1,0.09478923801600003,-0.1364623899371069,0.09533018867924525,191.132,41.3638,120.47420000000001,1
09-09-22-0017-02,134,2022-09-09 05:22:45.528,2022-09-09 05:23:14.729,1399.18,1,0,3.0,1,150.0,20.0,30.0,29.201,82.8116494944,132.21996226415095,21.493811320754716,30.877206355936014,4.940068415428451,75.0,81.546,1,0.10415532659200011,-0.11853358490566035,0.07469056603773572,110.74700000000001,41.3638,40.182200000000016,1
09-09-22-0018-02,135,2022-09-09 05:24:33.434,2022-09-09 05:25:02.737,1435.74,1,0,3.0,1,150.0,20.0,30.0,29.303,83.7842930531,135.82026315789474,20.73548872180451,27.114026466964315,4.042250067636373,75.0,78.705,1,0.1171239073746666,-0.09453157894736841,0.03677443609022557,108.008,41.3638,37.3412,1
09-09-22-0019-02,136,2022-09-09 05:27:16.584,2022-09-09 05:27:45.860,1371.97,1,0,3.0,1,150.0,20.0,30.0,29.276,81.3670633992,126.68537878787879,23.133117870722433,41.30213122784873,6.8430620248077885,75.0,133.847,1,0.08489417865600002,-0.1554308080808081,0.15665589353612175,163.12300000000002,41.3638,92.48320000000002,1
09-09-22-0020-02,137,2022-09-09 05:29:26.913,2022-09-09 05:29:56.065,1349.18,1,0,3.0,1,150.0,20.0,30.0,29.152,78.51326542540001,113.90087121212122,25.48875,50.15161306632572,8.766573893100649,75.0,101.053,1,0.046843539005333446,-0.2406608585858585,0.2744374999999999,130.20499999999998,41.3638,59.689199999999985,1
09-12-22-0006-02,138,2022-09-12 01:52:13.964,2022-09-12 01:52:43.246,1402.13,1,0,3.0,1,150.0,20.0,30.0,29.282,96.22358185760001,109.6191320754717,30.381094339622642,37.36991407071928,7.740095181526941,75.0,246137.899,0,0.2829810914346669,-0.269205786163522,0.5190547169811321,246167.181,41.3638,246096.5352,1
09-12-22-0001-04,139,2022-09-12 04:11:54.718,2022-09-12 04:12:21.056,1245.41,1,0,3.0,1,150.0,20.0,25.0,26.338,59.0126502002,122.9165,18.610500000000002,31.044586633531814,6.32064960778836,90.0,8351.472,1,-0.34430388666444445,-0.1805566666666667,-0.06947499999999995,8377.81,41.3638,8310.1082,1
09-12-22-0002-04,140,2022-09-12 04:18:25.283,2022-09-12 04:18:51.679,1078.36,1,0,3.0,1,150.0,20.0,25.0,26.396,58.5244876557,122.01794979079499,19.02041841004184,33.32701647750044,7.7010871103591825,90.0,364.227,1,-0.34972791493666666,-0.18654700139470004,-0.04897907949790792,390.623,41.3638,322.86319999999995,1
09-12-22-0003-04,141,2022-09-12 04:20:53.728,2022-09-12 04:21:20.103,1117.54,1,0,3.0,1,150.0,20.0,25.0,26.375,59.7364250144,126.14888429752065,18.090290456431536,27.58706031983641,5.4654713427678745,90.0,122.049,1,-0.33626194428444445,-0.15900743801652895,-0.09548547717842326,148.424,41.3638,80.68520000000001,1
09-12-22-0004-04,142,2022-09-12 04:23:01.327,2022-09-12 04:23:27.619,1203.44,1,0,3.0,1,150.0,20.0,25.0,26.292,58.5203963486,123.22823529411765,18.510168067226893,31.755772182626373,6.3809596097495005,90.0,101.224,1,-0.3497733739044444,-0.17847843137254893,-0.07449159663865534,127.516,41.3638,59.860200000000006,1
09-12-22-0005-04,143,2022-09-12 04:27:12.712,2022-09-12 04:27:38.983,1094.59,1,0,3.0,1,150.0,20.0,25.0,26.271,59.1354610213,124.61987288135593,19.079533898305087,31.49567329259664,8.496875933711669,90.0,225.093,1,-0.34293932198555555,-0.1692008474576271,-0.046023305084745614,251.36399999999998,41.3638,183.7292,1
09-12-22-0006-04,144,2022-09-12 04:29:35.370,2022-09-12 04:30:01.842,1148.69,1,0,3.0,1,150.0,20.0,25.0,26.472,58.5889715907,123.54424369747899,18.160084388185652,33.45724752386021,5.065161080608342,90.0,116.387,1,-0.34901142676999997,-0.1763717086834734,-0.09199578059071745,142.859,41.3638,75.0232,1
